,employee_id,department,gender,job_level,performance_rating,engagement,salary_thousands,tenure_years,age_years,promotion_indicator,record_start_date,record_end_date,termination_indicator,termination_date
6760,6760,Account/Client Management,Female,Manager,3.0,3.0,138,6,31,0,2018-01-01,2018-12-31,0,
6761,6761,Account/Client Management,Female,Individual Contributor,3.0,4.0,179,28,52,0,2018-01-01,2018-12-31,0,
6762,6762,"Corporate Admin (HR, Finance, etc)",Female,Manager,4.0,2.0,419,1,23,0,2018-01-01,2018-12-31,0,
6763,6763,Account/Client Management,Male,Manager,4.0,5.0,315,8,30,0,2018-01-01,2018-12-31,0,
6764,6764,Account/Client Management,Female,Manager,4.0,4.0,203,13,22,0,2018-01-01,2018-12-31,0,
6765,6765,Technology,Male,Individual Contributor,4.0,3.0,56,52,45,1,2018-01-01,2018-12-31,0,
6766,6766,Technology,Male,Individual Contributor,4.0,1.0,88,27,48,0,2018-01-01,2018-12-31,0,
6767,6767,Technology,Male,Manager,5.0,1.0,333,8,30,0,2018-01-01,2018-12-31,0,
6768,6768,Account/Client Management,Male,Individual Contributor,2.0,4.0,145,23,50,0,2018-01-01,2018-12-31,0,
6769,6769,Technology,Male,Senior Leader,2.0,4.0,1046,16,31,0,2018-01-01,2018-12-31,0,
6770,6770,Account/Client Management,Female,Individual Contributor,3.0,1.0,81,9,35,0,2018-01-01,2018-12-31,0,
6771,6771,Account/Client Management,Male,Individual Contributor,4.0,2.0,80,42,44,0,2018-01-01,2018-12-31,0,
6772,6772,Account/Client Management,Male,Individual Contributor,2.0,2.0,153,2,28,0,2018-01-01,2018-12-31,0,
6773,6773,Technology,Male,Manager,5.0,4.0,301,18,27,0,2018-01-01,2018-12-31,0,
6774,6774,Technology,Male,Individual Contributor,5.0,2.0,51,39,23,0,2018-01-01,2018-06-01,1,2018-06-01 00:00:00
6775,6775,Technology,Female,Individual Contributor,3.0,3.0,146,24,44,0,2018-01-01,2018-12-31,0,
6776,6776,Account/Client Management,Female,Individual Contributor,4.0,1.0,131,13,21,1,2018-01-01,2018-12-31,0,
6777,6777,Account/Client Management,Female,Individual Contributor,5.0,1.0,185,3,27,0,2018-01-01,2018-05-21,1,2018-05-21 00:00:00
6778,6778,Account/Client Management,Female,Individual Contributor,4.0,3.0,145,48,24,0,2018-01-01,2018-12-31,0,
6779,6779,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,5.0,2.0,142,5,33,1,2018-01-01,2018-12-31,0,
6780,6780,Account/Client Management,Male,Individual Contributor,2.0,2.0,177,4,26,0,2018-01-01,2018-03-18,1,2018-03-18 00:00:00
6781,6781,Technology,Female,Senior Leader,4.0,3.0,671,7,33,0,2018-01-01,2018-12-31,0,
6782,6782,Technology,Male,Executive,4.0,5.0,766,28,23,0,2018-01-01,2018-12-31,0,
6783,6783,Technology,Female,Individual Contributor,1.0,2.0,98,1,22,0,2018-01-01,2018-09-10,1,2018-09-10 00:00:00
6784,6784,Account/Client Management,Male,Manager,5.0,5.0,153,5,27,0,2018-01-01,2018-12-31,0,
6785,6785,Technology,Male,Manager,2.0,5.0,341,2,28,0,2018-01-01,2018-12-31,0,
6786,6786,Technology,Male,Manager,4.0,2.0,401,1,24,0,2018-01-01,2018-12-31,0,
6787,6787,Technology,Male,Individual Contributor,4.0,3.0,177,58,51,0,2018-01-01,2018-10-14,1,2018-10-14 00:00:00
6788,6788,Technology,Female,Executive,5.0,4.0,5123,1,24,0,2018-01-01,2018-02-07,1,2018-02-07 00:00:00
6789,6789,Technology,Male,Individual Contributor,5.0,3.0,168,8,30,0,2018-01-01,2018-12-31,0,
6790,6790,Technology,Female,Executive,4.0,3.0,3275,15,22,0,2018-01-01,2018-12-31,0,
6791,6791,Technology,Male,Senior Leader,3.0,4.0,1014,45,24,0,2018-01-01,2018-12-31,0,
6792,6792,Technology,Male,Individual Contributor,3.0,3.0,167,24,47,0,2018-01-01,2018-12-31,0,
6793,6793,Technology,Female,Individual Contributor,4.0,1.0,100,5,29,0,2018-01-01,2018-03-31,1,2018-03-31 00:00:00
6794,6794,Technology,Male,Individual Contributor,3.0,5.0,89,5,27,0,2018-01-01,2018-12-31,0,
6795,6795,Technology,Male,Executive,3.0,4.0,7429,6,22,0,2018-01-01,2018-12-31,0,
6796,6796,Technology,Male,Manager,3.0,5.0,247,18,46,0,2018-01-01,2018-12-06,1,2018-12-06 00:00:00
6797,6797,Technology,Male,Individual Contributor,3.0,4.0,170,19,40,0,2018-01-01,2018-12-31,0,
6798,6798,Technology,Male,Individual Contributor,4.0,3.0,94,40,21,1,2018-01-01,2018-12-31,0,
6799,6799,"Corporate Admin (HR, Finance, etc)",Female,Senior Leader,5.0,2.0,780,15,38,0,2018-01-01,2018-05-21,1,2018-05-21 00:00:00
6800,6800,Technology,Female,Individual Contributor,3.0,2.0,65,50,61,0,2018-01-01,2018-12-31,0,
6801,6801,Technology,Female,Senior Leader,4.0,5.0,588,8,27,0,2018-01-01,2018-12-31,0,
6802,6802,Technology,Female,Individual Contributor,3.0,3.0,174,14,35,0,2018-01-01,2018-12-31,0,
6803,6803,Technology,Female,Executive,4.0,4.0,8143,22,50,0,2018-01-01,2018-12-31,0,
6804,6804,Account/Client Management,Male,Senior Leader,4.0,4.0,624,41,42,0,2018-01-01,2018-12-31,0,
6805,6805,Technology,Male,Manager,2.0,1.0,147,3,28,0,2018-01-01,2018-12-24,1,2018-12-24 00:00:00
6806,6806,Technology,Female,Individual Contributor,5.0,2.0,128,14,41,0,2018-01-01,2018-12-31,0,
6807,6807,Technology,Female,Individual Contributor,3.0,3.0,147,57,45,0,2018-01-01,2018-12-31,0,
6808,6808,"Corporate Admin (HR, Finance, etc)",Male,Senior Leader,5.0,5.0,530,18,29,0,2018-01-01,2018-12-31,0,
6809,6809,Account/Client Management,Male,Senior Leader,3.0,4.0,812,15,36,0,2018-01-01,2018-12-31,0,
6810,6810,Account/Client Management,Male,Manager,5.0,2.0,125,5,26,0,2018-01-01,2018-04-06,1,2018-04-06 00:00:00
6811,6811,Account/Client Management,Male,Manager,4.0,5.0,371,1,23,0,2018-01-01,2018-12-31,0,
6812,6812,Technology,Female,Senior Leader,3.0,4.0,964,8,23,0,2018-01-01,2018-12-31,0,
6813,6813,Account/Client Management,Male,Individual Contributor,2.0,2.0,150,18,41,0,2018-01-01,2018-12-31,0,
6814,6814,Account/Client Management,Male,Individual Contributor,2.0,3.0,38,4,25,0,2018-01-01,2018-12-31,0,
6815,6815,Technology,Female,Manager,4.0,3.0,338,12,39,0,2018-01-01,2018-12-31,0,
6816,6816,Account/Client Management,Male,Manager,3.0,5.0,314,6,27,0,2018-01-01,2018-12-31,0,
6817,6817,Account/Client Management,Female,Individual Contributor,4.0,4.0,87,22,29,0,2018-01-01,2018-12-31,0,
6818,6818,Account/Client Management,Male,Manager,3.0,1.0,187,2,26,0,2018-01-01,2018-06-08,1,2018-06-08 00:00:00
6819,6819,Account/Client Management,Male,Manager,4.0,4.0,163,9,34,0,2018-01-01,2018-12-31,0,
6820,6820,Technology,Female,Manager,5.0,5.0,130,16,40,1,2018-01-01,2018-12-31,0,
6821,6821,Account/Client Management,Male,Individual Contributor,3.0,4.0,106,13,34,0,2018-01-01,2018-12-31,0,
6822,6822,Technology,Male,Manager,5.0,1.0,241,16,30,0,2018-01-01,2018-12-31,0,
6823,6823,Technology,Female,Senior Leader,3.0,5.0,752,12,37,0,2018-01-01,2018-12-31,0,
6824,6824,Technology,Male,Individual Contributor,3.0,2.0,57,33,22,0,2018-01-01,2018-12-31,0,
6825,6825,Account/Client Management,Male,Individual Contributor,4.0,1.0,172,14,31,0,2018-01-01,2018-12-31,0,
6826,6826,"Corporate Admin (HR, Finance, etc)",Male,Senior Leader,5.0,4.0,808,32,53,0,2018-01-01,2018-12-31,0,
6827,6827,Account/Client Management,Female,Senior Leader,5.0,3.0,669,8,25,0,2018-01-01,2018-12-31,0,
6828,6828,Account/Client Management,Male,Individual Contributor,4.0,1.0,138,40,32,1,2018-01-01,2018-12-31,0,
6829,6829,"Corporate Admin (HR, Finance, etc)",Male,Senior Leader,3.0,5.0,618,18,21,0,2018-01-01,2018-12-31,0,
6830,6830,Account/Client Management,Female,Senior Leader,4.0,3.0,526,15,32,0,2018-01-01,2018-12-31,0,
6831,6831,Technology,Male,Individual Contributor,1.0,2.0,133,24,39,0,2018-01-01,2018-04-01,1,2018-04-01 00:00:00
6832,6832,Technology,Female,Manager,5.0,2.0,225,14,39,0,2018-01-01,2018-12-31,0,
6833,6833,Account/Client Management,Female,Manager,5.0,5.0,165,20,30,0,2018-01-01,2018-04-15,1,2018-04-15 00:00:00
6834,6834,Technology,Male,Manager,3.0,4.0,310,9,24,0,2018-01-01,2018-12-31,0,
6835,6835,Account/Client Management,Female,Individual Contributor,2.0,1.0,111,34,22,0,2018-01-01,2018-12-31,0,
6836,6836,Account/Client Management,Male,Individual Contributor,3.0,1.0,166,16,32,0,2018-01-01,2018-01-31,1,2018-01-31 00:00:00
6837,6837,Account/Client Management,Male,Senior Leader,4.0,5.0,625,11,39,0,2018-01-01,2018-12-31,0,
6838,6838,Technology,Male,Manager,1.0,3.0,342,7,34,0,2018-01-01,2018-12-31,0,
6839,6839,Technology,Male,Individual Contributor,3.0,4.0,90,34,60,0,2018-01-01,2018-03-05,1,2018-03-05 00:00:00
6840,6840,Account/Client Management,Female,Individual Contributor,3.0,1.0,88,10,33,0,2018-01-01,2018-07-11,1,2018-07-11 00:00:00
6841,6841,Technology,Female,Individual Contributor,4.0,1.0,85,37,29,0,2018-01-01,2018-01-19,1,2018-01-19 00:00:00
6842,6842,Technology,Male,Manager,4.0,4.0,352,28,56,0,2018-01-01,2018-12-31,0,
6843,6843,Account/Client Management,Female,Individual Contributor,1.0,3.0,60,40,57,0,2018-01-01,2018-12-31,0,
6844,6844,Technology,Female,Individual Contributor,3.0,3.0,191,31,38,0,2018-01-01,2018-12-31,0,
6845,6845,Technology,Male,Individual Contributor,3.0,5.0,118,25,51,0,2018-01-01,2018-12-31,0,
6846,6846,Account/Client Management,Female,Individual Contributor,5.0,2.0,47,7,36,1,2018-01-01,2018-12-31,0,
6847,6847,Technology,Male,Senior Leader,3.0,4.0,584,18,43,0,2018-01-01,2018-12-31,0,
6848,6848,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,1.0,4.0,179,3,31,0,2018-01-01,2018-10-18,1,2018-10-18 00:00:00
6849,6849,Account/Client Management,Male,Individual Contributor,4.0,2.0,59,45,62,0,2018-01-01,2018-12-27,1,2018-12-27 00:00:00
6850,6850,Technology,Male,Manager,3.0,4.0,353,8,25,0,2018-01-01,2018-12-31,0,
6851,6851,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,3.0,2.0,167,7,33,0,2018-01-01,2018-12-31,0,
6852,6852,Technology,Female,Individual Contributor,4.0,2.0,178,13,36,0,2018-01-01,2018-12-31,0,
6853,6853,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,3.0,3.0,119,12,36,0,2018-01-01,2018-10-19,1,2018-10-19 00:00:00
6854,6854,Account/Client Management,Male,Senior Leader,2.0,4.0,642,12,25,0,2018-01-01,2018-12-31,0,
6855,6855,Technology,Male,Individual Contributor,4.0,3.0,175,14,37,0,2018-01-01,2018-12-31,0,
6856,6856,Account/Client Management,Male,Individual Contributor,4.0,3.0,135,16,35,0,2018-01-01,2018-12-31,0,
6857,6857,Technology,Female,Individual Contributor,4.0,2.0,91,1,26,0,2018-01-01,2018-10-09,1,2018-10-09 00:00:00
6858,6858,Technology,Male,Individual Contributor,5.0,3.0,148,24,53,0,2018-01-01,2018-12-31,0,
6859,6859,Technology,Male,Individual Contributor,1.0,3.0,140,56,47,0,2018-01-01,2018-12-31,0,
6860,6860,Account/Client Management,Male,Senior Leader,4.0,2.0,623,12,33,0,2018-01-01,2018-12-31,0,
6861,6861,Account/Client Management,Male,Individual Contributor,3.0,2.0,110,10,36,0,2018-01-01,2018-12-31,0,
6862,6862,Technology,Male,Individual Contributor,3.0,4.0,182,20,27,0,2018-01-01,2018-07-30,1,2018-07-30 00:00:00
6863,6863,Account/Client Management,Male,Individual Contributor,3.0,1.0,87,4,31,0,2018-01-01,2018-12-31,0,
6864,6864,Technology,Male,Individual Contributor,4.0,1.0,113,8,26,0,2018-01-01,2018-12-31,0,
6865,6865,Technology,Male,Individual Contributor,3.0,2.0,74,31,47,0,2018-01-01,2018-12-31,0,
6866,6866,Account/Client Management,Male,Individual Contributor,3.0,1.0,119,5,26,0,2018-01-01,2018-12-31,0,
6867,6867,Technology,Male,Manager,4.0,4.0,190,7,30,0,2018-01-01,2018-12-31,0,
6868,6868,"Corporate Admin (HR, Finance, etc)",Female,Senior Leader,4.0,5.0,783,9,32,0,2018-01-01,2018-12-31,0,
6869,6869,Account/Client Management,Male,Manager,3.0,4.0,195,16,40,0,2018-01-01,2018-12-31,0,
6870,6870,Technology,Male,Senior Leader,3.0,4.0,724,15,44,0,2018-01-01,2018-12-31,0,
6871,6871,Technology,Male,Senior Leader,5.0,5.0,619,8,21,0,2018-01-01,2018-12-31,0,
6872,6872,Technology,Female,Individual Contributor,2.0,4.0,157,30,59,0,2018-01-01,2018-12-31,0,
6873,6873,Technology,Female,Individual Contributor,4.0,1.0,120,5,34,0,2018-01-01,2018-12-31,0,
6874,6874,Technology,Male,Senior Leader,3.0,2.0,520,3,28,0,2018-01-01,2018-05-24,1,2018-05-24 00:00:00
6875,6875,Account/Client Management,Male,Manager,3.0,5.0,132,27,29,0,2018-01-01,2018-12-31,0,
6876,6876,Technology,Female,Senior Leader,4.0,2.0,937,7,34,0,2018-01-01,2018-02-02,1,2018-02-02 00:00:00
6877,6877,Technology,Female,Manager,4.0,1.0,349,8,33,0,2018-01-01,2018-05-31,1,2018-05-31 00:00:00
6878,6878,Account/Client Management,Female,Senior Leader,5.0,5.0,476,33,55,0,2018-01-01,2018-12-31,0,
6879,6879,Technology,Male,Executive,5.0,5.0,1050,3,28,0,2018-01-01,2018-11-30,1,2018-11-30 00:00:00
6880,6880,Account/Client Management,Male,Senior Leader,4.0,3.0,1169,10,36,0,2018-01-01,2018-12-31,0,
6881,6881,Technology,Male,Executive,4.0,5.0,4824,10,36,0,2018-01-01,2018-12-31,0,
6882,6882,Account/Client Management,Male,Manager,4.0,2.0,126,22,41,0,2018-01-01,2018-12-31,0,
6883,6883,Technology,Male,Executive,4.0,5.0,5390,8,26,0,2018-01-01,2018-12-31,0,
6884,6884,Account/Client Management,Female,Individual Contributor,4.0,1.0,127,2,29,0,2018-01-01,2018-02-27,1,2018-02-27 00:00:00
6885,6885,Account/Client Management,Male,Individual Contributor,3.0,4.0,188,22,43,0,2018-01-01,2018-12-31,0,
6886,6886,Account/Client Management,Male,Individual Contributor,3.0,4.0,85,19,26,0,2018-01-01,2018-12-31,0,
6887,6887,"Corporate Admin (HR, Finance, etc)",Female,Manager,3.0,3.0,278,27,27,0,2018-01-01,2018-12-31,0,
6888,6888,Technology,Male,Senior Leader,4.0,3.0,921,42,42,0,2018-01-01,2018-01-16,1,2018-01-16 00:00:00
6889,6889,Account/Client Management,Male,Senior Leader,5.0,4.0,834,29,58,0,2018-01-01,2018-12-31,0,
6890,6890,Account/Client Management,Female,Individual Contributor,3.0,5.0,168,4,27,0,2018-01-01,2018-12-31,0,
6891,6891,"Corporate Admin (HR, Finance, etc)",Female,Manager,3.0,4.0,252,28,49,0,2018-01-01,2018-12-31,0,
6892,6892,Technology,Male,Manager,3.0,5.0,242,5,31,0,2018-01-01,2018-12-31,0,
6893,6893,Account/Client Management,Female,Individual Contributor,4.0,2.0,122,2,30,0,2018-01-01,2018-11-02,1,2018-11-02 00:00:00
6894,6894,Account/Client Management,Female,Manager,4.0,5.0,312,3,31,1,2018-01-01,2018-12-31,0,
6895,6895,Technology,Female,Individual Contributor,5.0,5.0,78,23,45,0,2018-01-01,2018-12-31,0,
6896,6896,Technology,Female,Individual Contributor,3.0,1.0,105,49,31,0,2018-01-01,2018-06-10,1,2018-06-10 00:00:00
6897,6897,Technology,Male,Manager,5.0,1.0,257,6,31,1,2018-01-01,2018-12-31,0,
6898,6898,Technology,Male,Executive,4.0,4.0,5850,10,31,0,2018-01-01,2018-12-31,0,
6899,6899,Account/Client Management,Male,Manager,4.0,2.0,189,15,42,0,2018-01-01,2018-06-28,1,2018-06-28 00:00:00
6900,6900,Technology,Male,Manager,3.0,4.0,186,6,27,0,2018-01-01,2018-12-31,0,
6901,6901,Technology,Male,Individual Contributor,3.0,2.0,130,8,29,0,2018-01-01,2018-12-31,0,
6902,6902,Technology,Female,Individual Contributor,3.0,3.0,96,4,33,0,2018-01-01,2018-12-31,0,
6903,6903,Account/Client Management,Female,Individual Contributor,2.0,5.0,90,25,54,0,2018-01-01,2018-12-31,0,
6904,6904,Technology,Female,Executive,3.0,5.0,11904,4,31,0,2018-01-01,2018-12-31,0,
6905,6905,Technology,Male,Manager,4.0,4.0,245,4,31,0,2018-01-01,2018-12-31,0,
6906,6906,Technology,Male,Senior Leader,4.0,2.0,996,18,46,0,2018-01-01,2018-12-31,0,
6907,6907,Account/Client Management,Male,Individual Contributor,4.0,2.0,57,39,28,0,2018-01-01,2018-12-31,0,
6908,6908,Technology,Male,Individual Contributor,3.0,1.0,153,10,35,0,2018-01-01,2018-12-31,0,
6909,6909,Technology,Female,Individual Contributor,5.0,1.0,112,11,33,0,2018-01-01,2018-12-31,0,
6910,6910,Technology,Male,Individual Contributor,3.0,2.0,88,13,39,0,2018-01-01,2018-12-31,0,
6911,6911,Account/Client Management,Male,Individual Contributor,3.0,4.0,175,9,33,0,2018-01-01,2018-12-31,0,
6912,6912,Account/Client Management,Male,Individual Contributor,4.0,4.0,116,57,29,1,2018-01-01,2018-12-31,0,
6913,6913,Technology,Male,Individual Contributor,4.0,1.0,70,13,37,1,2018-01-01,2018-12-31,0,
6914,6914,Technology,Male,Individual Contributor,5.0,3.0,174,17,41,0,2018-01-01,2018-12-31,0,
6915,6915,"Corporate Admin (HR, Finance, etc)",Female,Manager,4.0,1.0,154,8,35,0,2018-01-01,2018-12-31,0,
6916,6916,Account/Client Management,Male,Manager,4.0,4.0,123,25,31,0,2018-01-01,2018-12-31,0,
6917,6917,Technology,Female,Individual Contributor,3.0,2.0,135,9,24,0,2018-01-01,2018-12-31,0,
6918,6918,"Corporate Admin (HR, Finance, etc)",Male,Manager,4.0,4.0,436,13,32,0,2018-01-01,2018-12-31,0,
6919,6919,Technology,Male,Manager,5.0,5.0,196,1,21,1,2018-01-01,2018-12-31,0,
6920,6920,Account/Client Management,Female,Executive,4.0,4.0,5184,24,21,0,2018-01-01,2018-12-31,0,
6921,6921,Account/Client Management,Female,Manager,2.0,1.0,243,5,26,0,2018-01-01,2018-11-16,1,2018-11-16 00:00:00
6922,6922,Technology,Female,Senior Leader,2.0,3.0,1158,29,36,0,2018-01-01,2018-11-05,1,2018-11-05 00:00:00
6923,6923,Account/Client Management,Female,Individual Contributor,5.0,4.0,164,24,51,0,2018-01-01,2018-12-31,0,
6924,6924,Technology,Female,Individual Contributor,3.0,2.0,99,50,51,0,2018-01-01,2018-10-04,1,2018-10-04 00:00:00
6925,6925,Technology,Male,Individual Contributor,3.0,5.0,162,11,32,0,2018-01-01,2018-12-31,0,
6926,6926,Account/Client Management,Female,Senior Leader,3.0,4.0,915,1,26,0,2018-01-01,2018-12-31,0,
6927,6927,Technology,Female,Manager,5.0,4.0,285,4,25,0,2018-01-01,2018-12-31,0,
6928,6928,"Corporate Admin (HR, Finance, etc)",Male,Manager,1.0,5.0,121,3,26,0,2018-01-01,2018-12-31,0,
6929,6929,Technology,Male,Individual Contributor,3.0,2.0,112,13,28,0,2018-01-01,2018-12-31,0,
6930,6930,Account/Client Management,Female,Manager,4.0,5.0,116,27,53,0,2018-01-01,2018-12-31,0,
6931,6931,Technology,Male,Individual Contributor,3.0,1.0,97,5,34,0,2018-01-01,2018-02-08,1,2018-02-08 00:00:00
6932,6932,Account/Client Management,Female,Individual Contributor,5.0,5.0,191,8,32,0,2018-01-01,2018-12-31,0,
6933,6933,Technology,Female,Executive,3.0,4.0,5048,15,44,0,2018-01-01,2018-10-09,1,2018-10-09 00:00:00
6934,6934,Technology,Female,Individual Contributor,2.0,2.0,72,55,44,0,2018-01-01,2018-12-31,0,
6935,6935,Technology,Male,Individual Contributor,3.0,3.0,185,8,34,0,2018-01-01,2018-05-10,1,2018-05-10 00:00:00
6936,6936,Technology,Male,Manager,4.0,4.0,431,8,37,0,2018-01-01,2018-12-31,0,
6937,6937,Technology,Male,Individual Contributor,3.0,3.0,97,7,33,0,2018-01-01,2018-02-26,1,2018-02-26 00:00:00
6938,6938,Account/Client Management,Male,Senior Leader,2.0,4.0,865,11,40,0,2018-01-01,2018-04-05,1,2018-04-05 00:00:00
6939,6939,Technology,Male,Manager,4.0,5.0,231,2,25,0,2018-01-01,2018-12-31,0,
6940,6940,Technology,Female,Individual Contributor,3.0,4.0,180,26,35,0,2018-01-01,2018-12-31,0,
6941,6941,Account/Client Management,Male,Individual Contributor,3.0,1.0,97,11,38,0,2018-01-01,2018-11-28,1,2018-11-28 00:00:00
6942,6942,Technology,Male,Individual Contributor,3.0,3.0,166,44,47,0,2018-01-01,2018-12-31,0,
6943,6943,Account/Client Management,Male,Senior Leader,4.0,3.0,890,28,55,0,2018-01-01,2018-12-31,0,
6944,6944,Technology,Male,Individual Contributor,3.0,1.0,166,8,36,0,2018-01-01,2018-12-31,0,
6945,6945,Technology,Male,Individual Contributor,2.0,1.0,94,16,37,0,2018-01-01,2018-04-04,1,2018-04-04 00:00:00
6946,6946,Account/Client Management,Female,Manager,5.0,4.0,375,2,27,0,2018-01-01,2018-12-31,0,
6947,6947,Technology,Female,Executive,3.0,3.0,7119,26,27,0,2018-01-01,2018-12-31,0,
6948,6948,"Corporate Admin (HR, Finance, etc)",Female,Senior Leader,5.0,3.0,563,14,21,1,2018-01-01,2018-12-31,0,
6949,6949,"Corporate Admin (HR, Finance, etc)",Female,Manager,3.0,4.0,262,28,23,0,2018-01-01,2018-12-31,0,
6950,6950,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,3.0,5.0,164,1,28,0,2018-01-01,2018-12-31,0,
6951,6951,Account/Client Management,Female,Senior Leader,5.0,3.0,870,6,33,0,2018-01-01,2018-12-31,0,
6952,6952,Technology,Male,Manager,4.0,1.0,270,5,33,0,2018-01-01,2018-11-04,1,2018-11-04 00:00:00
6953,6953,Technology,Male,Individual Contributor,3.0,3.0,199,2,24,0,2018-01-01,2018-12-31,0,
6954,6954,Account/Client Management,Male,Individual Contributor,3.0,2.0,194,37,36,0,2018-01-01,2018-07-01,1,2018-07-01 00:00:00
6955,6955,Technology,Male,Senior Leader,3.0,4.0,994,15,36,0,2018-01-01,2018-12-31,0,
6956,6956,Technology,Female,Individual Contributor,4.0,1.0,70,10,33,0,2018-01-01,2018-12-31,0,
6957,6957,Technology,Male,Individual Contributor,4.0,2.0,133,14,41,0,2018-01-01,2018-12-31,0,
6958,6958,Technology,Female,Manager,4.0,5.0,383,7,30,0,2018-01-01,2018-12-31,0,
6959,6959,Technology,Male,Executive,4.0,4.0,11972,2,26,0,2018-01-01,2018-12-31,0,
6960,6960,Technology,Male,Individual Contributor,5.0,2.0,51,28,37,0,2018-01-01,2018-12-31,0,
6961,6961,Technology,Female,Individual Contributor,3.0,3.0,173,1,23,0,2018-01-01,2018-12-31,0,
6962,6962,Technology,Male,Individual Contributor,4.0,2.0,79,11,40,0,2018-01-01,2018-09-07,1,2018-09-07 00:00:00
6963,6963,Account/Client Management,Female,Individual Contributor,4.0,3.0,70,58,49,0,2018-01-01,2018-12-31,0,
6964,6964,Technology,Female,Individual Contributor,4.0,4.0,115,9,34,0,2018-01-01,2018-12-31,0,
6965,6965,Account/Client Management,Male,Individual Contributor,2.0,1.0,193,3,21,0,2018-01-01,2018-08-04,1,2018-08-04 00:00:00
6966,6966,Technology,Female,Individual Contributor,4.0,1.0,189,47,37,0,2018-01-01,2018-12-31,0,
6967,6967,Technology,Female,Individual Contributor,5.0,3.0,80,55,58,0,2018-01-01,2018-12-31,0,
