employee_id,department,gender,job_level,performance_rating,engagement,salary_thousands,tenure_years,age_years,promotion_indicator,record_start_date,record_end_date,termination_indicator,termination_date
7289,"Corporate Admin (HR, Finance, etc)",Female,Manager,1,4,243,3,29,0,1/1/2018,4/10/2018,1,4/10/2018 0:00
7290,Technology,Female,Senior Leader,5,4,1116,49,49,0,1/1/2018,12/31/2018,0,
7291,Account/Client Management,Male,Manager,1,1,306,8,23,0,1/1/2018,12/31/2018,0,
7292,Technology,Female,Individual Contributor,2,4,184,37,23,0,1/1/2018,12/31/2018,0,
7293,Technology,Male,Executive,4,3,7117,20,47,0,1/1/2018,12/31/2018,0,
7294,Technology,Male,Manager,1,3,132,6,33,0,1/1/2018,5/10/2018,1,5/10/2018 0:00
7295,Account/Client Management,Male,Manager,4,3,101,12,29,0,1/1/2018,12/31/2018,0,
7296,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,4,1,159,36,21,0,1/1/2018,11/20/2018,1,11/20/2018 0:00
7297,Account/Client Management,Male,Senior Leader,3,4,993,3,27,0,1/1/2018,12/31/2018,0,
7298,Account/Client Management,Male,Manager,5,5,142,2,29,0,1/1/2018,12/31/2018,0,
7299,Technology,Male,Individual Contributor,3,2,131,42,71,0,1/1/2018,2/25/2018,1,2/25/2018 0:00
7300,Account/Client Management,Male,Individual Contributor,2,5,65,32,24,0,1/1/2018,12/31/2018,0,
7301,Technology,Female,Individual Contributor,4,4,81,11,39,0,1/1/2018,12/31/2018,0,
7302,Technology,Female,Individual Contributor,4,4,79,3,32,0,1/1/2018,12/31/2018,0,
7303,Technology,Male,Executive,4,4,1661,24,51,0,1/1/2018,12/31/2018,0,
7304,Technology,Male,Individual Contributor,3,4,159,14,40,0,1/1/2018,5/25/2018,1,5/25/2018 0:00
7305,Technology,Male,Individual Contributor,2,5,43,38,22,0,1/1/2018,12/31/2018,0,
7306,Account/Client Management,Female,Individual Contributor,4,4,82,18,46,0,1/1/2018,12/31/2018,0,
7307,Technology,Female,Manager,4,3,169,8,31,0,1/1/2018,12/31/2018,0,
7308,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,1,2,76,9,34,0,1/1/2018,2/4/2018,1,2/4/2018 0:00
7309,Account/Client Management,Male,Individual Contributor,3,5,185,14,41,0,1/1/2018,12/31/2018,0,
7310,Technology,Male,Individual Contributor,4,4,137,55,22,0,1/1/2018,12/31/2018,0,
7311,Technology,Male,Manager,4,2,278,5,33,0,1/1/2018,5/20/2018,1,5/20/2018 0:00
7312,Technology,Male,Manager,3,2,421,19,29,0,1/1/2018,12/31/2018,0,
7313,Account/Client Management,Female,Individual Contributor,4,2,123,3,28,1,1/1/2018,12/31/2018,0,
7314,Technology,Female,Manager,4,4,375,18,33,0,1/1/2018,12/31/2018,0,
7315,Technology,Male,Individual Contributor,3,2,172,3,26,0,1/1/2018,6/21/2018,1,6/21/2018 0:00
7316,Account/Client Management,Male,Manager,3,3,359,17,39,0,1/1/2018,12/31/2018,0,
7317,Technology,Female,Manager,5,3,441,4,26,0,1/1/2018,12/31/2018,0,
7318,Technology,Male,Individual Contributor,3,2,128,21,47,0,1/1/2018,12/31/2018,0,
7319,Technology,Male,Individual Contributor,5,2,193,8,22,1,1/1/2018,12/31/2018,0,
7320,Account/Client Management,Female,Senior Leader,3,2,829,36,47,0,1/1/2018,12/31/2018,0,
7321,Technology,Male,Individual Contributor,4,1,159,45,34,0,1/1/2018,12/31/2018,0,
7322,Account/Client Management,Male,Individual Contributor,4,2,99,5,21,0,1/1/2018,9/3/2018,1,9/3/2018 0:00
7323,Technology,Male,Individual Contributor,2,2,84,11,36,0,1/1/2018,12/31/2018,0,
7324,Technology,Male,Individual Contributor,5,2,57,13,34,0,1/1/2018,12/7/2018,1,12/7/2018 0:00
7325,Technology,Male,Individual Contributor,3,2,67,10,33,0,1/1/2018,10/14/2018,1,10/14/2018 0:00
7326,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,5,2,162,1,24,0,1/1/2018,10/13/2018,1,10/13/2018 0:00
7327,Technology,Female,Individual Contributor,2,4,174,41,43,0,1/1/2018,7/23/2018,1,7/23/2018 0:00
7328,Technology,Male,Executive,3,2,4432,4,30,0,1/1/2018,8/18/2018,1,8/18/2018 0:00
7329,Technology,Female,Individual Contributor,4,1,61,7,29,0,1/1/2018,12/31/2018,0,
7330,Account/Client Management,Female,Manager,4,1,404,13,40,0,1/1/2018,12/31/2018,0,
7331,Technology,Female,Individual Contributor,2,4,149,5,26,0,1/1/2018,12/31/2018,0,
7332,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,1,4,115,20,46,0,1/1/2018,12/31/2018,0,
7333,Account/Client Management,Female,Individual Contributor,2,1,126,59,22,0,1/1/2018,12/31/2018,0,
7334,Account/Client Management,Female,Individual Contributor,4,2,133,6,34,0,1/1/2018,12/31/2018,0,
7335,Technology,Female,Manager,4,1,259,23,34,0,1/1/2018,12/31/2018,0,
7336,Technology,Female,Individual Contributor,3,1,137,9,32,0,1/1/2018,7/23/2018,1,7/23/2018 0:00
7337,Technology,Female,Manager,4,5,278,2,27,0,1/1/2018,12/31/2018,0,
7338,Account/Client Management,Male,Manager,3,4,193,23,49,0,1/1/2018,12/31/2018,0,
7339,Account/Client Management,Female,Individual Contributor,4,1,195,12,33,0,1/1/2018,12/31/2018,0,
7340,Account/Client Management,Female,Individual Contributor,4,3,191,34,25,1,1/1/2018,12/31/2018,0,
7341,Account/Client Management,Male,Manager,4,3,322,18,42,0,1/1/2018,12/31/2018,0,
7342,Technology,Male,Individual Contributor,3,2,76,8,30,0,1/1/2018,8/13/2018,1,8/13/2018 0:00
7343,Technology,Male,Manager,5,2,137,26,49,0,1/1/2018,11/8/2018,1,11/8/2018 0:00
7344,"Corporate Admin (HR, Finance, etc)",Male,Senior Leader,4,4,704,16,45,0,1/1/2018,12/31/2018,0,
7345,Account/Client Management,Male,Executive,3,4,8050,32,55,0,1/1/2018,12/31/2018,0,
7346,Technology,Male,Individual Contributor,3,2,177,9,34,0,1/1/2018,12/31/2018,0,
7347,Account/Client Management,Female,Individual Contributor,3,5,170,6,33,0,1/1/2018,12/31/2018,0,
7348,"Corporate Admin (HR, Finance, etc)",Male,Manager,1,4,258,1,23,0,1/1/2018,6/22/2018,1,6/22/2018 0:00
7349,Technology,Female,Individual Contributor,3,2,83,32,41,0,1/1/2018,12/17/2018,1,12/17/2018 0:00
7350,Technology,Male,Individual Contributor,5,2,121,41,57,0,1/1/2018,12/31/2018,0,
7351,Account/Client Management,Male,Senior Leader,3,5,775,2,23,0,1/1/2018,6/29/2018,1,6/29/2018 0:00
7352,Technology,Female,Manager,5,5,423,7,31,0,1/1/2018,12/31/2018,0,
7353,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,3,2,197,17,24,0,1/1/2018,12/31/2018,0,
7354,Account/Client Management,Male,Manager,3,2,385,4,28,0,1/1/2018,12/23/2018,1,12/23/2018 0:00
7355,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,2,1,173,27,24,0,1/1/2018,11/19/2018,1,11/19/2018 0:00
7356,Technology,Female,Individual Contributor,4,1,102,19,40,0,1/1/2018,7/6/2018,1,7/6/2018 0:00
7357,Account/Client Management,Female,Senior Leader,5,4,941,13,21,0,1/1/2018,12/31/2018,0,
7358,Technology,Male,Individual Contributor,4,2,79,3,30,0,1/1/2018,12/31/2018,0,
7359,Technology,Male,Manager,4,5,366,7,28,0,1/1/2018,12/31/2018,0,
7360,Technology,Male,Executive,3,5,4801,18,30,0,1/1/2018,12/31/2018,0,
7361,Technology,Female,Individual Contributor,3,2,181,13,37,0,1/1/2018,12/31/2018,0,
7362,Technology,Male,Individual Contributor,3,4,147,29,55,0,1/1/2018,12/31/2018,0,
7363,Technology,Female,Senior Leader,4,4,562,13,42,0,1/1/2018,12/31/2018,0,
7364,Account/Client Management,Female,Manager,2,3,186,4,29,0,1/1/2018,12/31/2018,0,
7365,Account/Client Management,Male,Senior Leader,4,4,701,11,38,0,1/1/2018,12/31/2018,0,
7366,Account/Client Management,Male,Individual Contributor,3,1,159,14,43,0,1/1/2018,12/31/2018,0,
7367,Technology,Male,Executive,3,5,1201,10,35,0,1/1/2018,8/9/2018,1,8/9/2018 0:00
7368,Technology,Male,Manager,3,4,377,13,42,0,1/1/2018,12/31/2018,0,
7369,"Corporate Admin (HR, Finance, etc)",Male,Executive,5,5,11970,4,31,0,1/1/2018,12/31/2018,0,
7370,Account/Client Management,Female,Senior Leader,5,4,1180,4,26,0,1/1/2018,12/31/2018,0,
7371,Technology,Male,Executive,4,4,3613,25,53,0,1/1/2018,12/31/2018,0,
7372,Technology,Male,Senior Leader,3,5,629,27,53,0,1/1/2018,12/31/2018,0,
7373,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,5,1,69,50,26,1,1/1/2018,12/31/2018,0,
7374,Technology,Female,Individual Contributor,3,2,85,9,34,0,1/1/2018,12/31/2018,0,
7375,Technology,Male,Individual Contributor,5,5,194,25,32,0,1/1/2018,12/31/2018,0,
7376,Account/Client Management,Female,Manager,4,5,204,12,36,0,1/1/2018,12/31/2018,0,
7377,Technology,Male,Individual Contributor,3,2,122,22,47,0,1/1/2018,12/31/2018,0,
7378,Technology,Female,Manager,3,3,205,7,22,0,1/1/2018,12/22/2018,1,12/22/2018 0:00
7379,Technology,Male,Individual Contributor,4,4,124,53,38,0,1/1/2018,12/31/2018,0,
7380,Technology,Male,Individual Contributor,4,1,78,8,34,0,1/1/2018,12/31/2018,0,
7381,Technology,Male,Individual Contributor,5,4,192,10,39,0,1/1/2018,12/31/2018,0,
7382,"Corporate Admin (HR, Finance, etc)",Female,Executive,5,3,4469,16,41,0,1/1/2018,12/31/2018,0,
7383,Technology,Female,Manager,4,3,108,20,26,0,1/1/2018,12/31/2018,0,
7384,Technology,Male,Individual Contributor,3,2,41,2,31,0,1/1/2018,12/31/2018,0,
7385,"Corporate Admin (HR, Finance, etc)",Female,Manager,3,1,261,1,26,0,1/1/2018,8/6/2018,1,8/6/2018 0:00
7386,Technology,Female,Executive,5,3,1625,6,23,1,1/1/2018,12/31/2018,0,
7387,Technology,Male,Manager,3,5,135,5,27,0,1/1/2018,12/31/2018,0,
7388,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,4,3,127,31,22,0,1/1/2018,12/31/2018,0,
7389,Technology,Female,Individual Contributor,3,3,91,6,34,0,1/1/2018,12/31/2018,0,
7390,Account/Client Management,Male,Individual Contributor,3,2,96,13,42,0,1/1/2018,12/31/2018,0,
7391,Technology,Male,Manager,4,5,302,4,32,0,1/1/2018,12/31/2018,0,
7392,Technology,Male,Individual Contributor,4,2,111,3,26,0,1/1/2018,12/31/2018,0,
7393,Technology,Female,Senior Leader,3,4,1184,4,29,0,1/1/2018,12/31/2018,0,
7394,Technology,Male,Individual Contributor,2,5,157,10,34,0,1/1/2018,12/31/2018,0,
7395,Account/Client Management,Female,Senior Leader,4,5,830,5,29,0,1/1/2018,12/31/2018,0,
7396,Account/Client Management,Male,Individual Contributor,5,4,46,8,34,0,1/1/2018,5/15/2018,1,5/15/2018 0:00
7397,Technology,Female,Manager,4,2,436,1,26,0,1/1/2018,12/31/2018,0,
7398,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,3,3,69,30,52,0,1/1/2018,12/31/2018,0,
7399,Technology,Female,Individual Contributor,3,3,89,17,43,0,1/1/2018,12/31/2018,0,
7400,Technology,Female,Individual Contributor,3,4,174,5,31,0,1/1/2018,12/31/2018,0,
7401,Account/Client Management,Female,Senior Leader,2,5,708,36,50,0,1/1/2018,10/25/2018,1,10/25/2018 0:00
7402,"Corporate Admin (HR, Finance, etc)",Female,Manager,2,2,251,14,39,0,1/1/2018,1/4/2018,1,1/4/2018 0:00
7403,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,1,5,67,10,35,0,1/1/2018,12/31/2018,0,
7404,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,3,1,93,6,28,0,1/1/2018,12/31/2018,0,
7405,Technology,Male,Individual Contributor,1,3,172,8,30,0,1/1/2018,12/31/2018,0,
7406,Account/Client Management,Male,Executive,5,5,6586,6,35,0,1/1/2018,11/2/2018,1,11/2/2018 0:00
7407,Account/Client Management,Male,Manager,3,3,221,1,25,0,1/1/2018,12/31/2018,0,
7408,Technology,Male,Individual Contributor,1,1,186,13,42,0,1/1/2018,3/21/2018,1,3/21/2018 0:00
7409,Account/Client Management,Male,Individual Contributor,3,2,88,8,29,0,1/1/2018,12/4/2018,1,12/4/2018 0:00
7410,Technology,Male,Individual Contributor,2,4,140,8,33,0,1/1/2018,12/31/2018,0,
7411,Account/Client Management,Male,Manager,3,5,374,3,26,0,1/1/2018,12/31/2018,0,
7412,Technology,Male,Individual Contributor,3,3,176,16,45,0,1/1/2018,12/31/2018,0,
7413,Account/Client Management,Female,Senior Leader,4,4,898,5,26,0,1/1/2018,12/31/2018,0,
7414,Account/Client Management,Male,Individual Contributor,4,2,95,5,30,0,1/1/2018,9/23/2018,1,9/23/2018 0:00
7415,Technology,Female,Individual Contributor,3,5,98,13,35,0,1/1/2018,12/31/2018,0,
7416,Technology,Female,Manager,3,3,157,7,28,0,1/1/2018,12/31/2018,0,
7417,Technology,Female,Manager,4,4,202,25,52,1,1/1/2018,12/31/2018,0,
7418,Technology,Male,Manager,3,5,335,5,31,0,1/1/2018,12/31/2018,0,
7419,Technology,Female,Executive,3,5,2089,19,30,0,1/1/2018,12/31/2018,0,
7420,Technology,Male,Individual Contributor,3,2,125,20,33,0,1/1/2018,9/21/2018,1,9/21/2018 0:00
7421,Technology,Male,Senior Leader,5,5,797,45,59,0,1/1/2018,12/31/2018,0,
7422,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,5,2,155,10,32,0,1/1/2018,1/22/2018,1,1/22/2018 0:00
7423,Technology,Male,Executive,4,4,894,18,46,0,1/1/2018,12/31/2018,0,
7424,Technology,Male,Individual Contributor,4,2,98,48,36,0,1/1/2018,12/31/2018,0,
7425,Account/Client Management,Male,Senior Leader,4,4,768,6,34,0,1/1/2018,12/31/2018,0,
7426,Account/Client Management,Male,Manager,4,5,389,2,23,0,1/1/2018,12/31/2018,0,
7427,Technology,Male,Executive,4,4,1810,19,43,0,1/1/2018,12/31/2018,0,
7428,Account/Client Management,Male,Senior Leader,2,3,696,38,47,0,1/1/2018,12/31/2018,0,
7429,Account/Client Management,Male,Individual Contributor,4,4,196,9,29,0,1/1/2018,12/31/2018,0,
7430,Technology,Male,Senior Leader,4,5,628,33,43,0,1/1/2018,12/31/2018,0,
7431,Account/Client Management,Female,Manager,4,3,361,4,26,0,1/1/2018,12/31/2018,0,
7432,Technology,Male,Individual Contributor,4,4,58,58,58,0,1/1/2018,12/31/2018,0,
7433,Technology,Male,Manager,4,3,422,3,29,0,1/1/2018,12/31/2018,0,
7434,Account/Client Management,Female,Individual Contributor,3,1,139,53,41,0,1/1/2018,12/31/2018,0,
7435,Technology,Male,Executive,5,5,10669,34,36,0,1/1/2018,12/31/2018,0,
7436,Technology,Male,Individual Contributor,5,2,104,10,39,0,1/1/2018,12/31/2018,0,
7437,Technology,Male,Manager,5,3,371,27,24,0,1/1/2018,4/30/2018,1,4/30/2018 0:00
7438,Account/Client Management,Male,Individual Contributor,4,3,53,15,23,0,1/1/2018,12/31/2018,0,
7439,Technology,Female,Individual Contributor,3,4,182,5,24,0,1/1/2018,12/31/2018,0,
7440,Technology,Male,Individual Contributor,3,2,97,15,40,0,1/1/2018,12/31/2018,0,
7441,Technology,Male,Manager,3,4,427,29,48,0,1/1/2018,12/31/2018,0,
7442,Technology,Male,Senior Leader,4,4,668,10,23,1,1/1/2018,12/31/2018,0,
7443,Technology,Female,Individual Contributor,4,5,128,40,61,0,1/1/2018,12/31/2018,0,
7444,Technology,Female,Manager,4,5,233,1,29,0,1/1/2018,12/31/2018,0,
7445,Technology,Male,Manager,5,5,212,3,28,0,1/1/2018,12/31/2018,0,
7446,Account/Client Management,Female,Senior Leader,5,3,958,6,34,0,1/1/2018,12/31/2018,0,
7447,Technology,Male,Senior Leader,2,4,764,35,46,0,1/1/2018,12/31/2018,0,
7448,Account/Client Management,Female,Individual Contributor,4,2,109,12,35,0,1/1/2018,12/31/2018,0,
7449,Account/Client Management,Female,Senior Leader,4,4,673,4,29,0,1/1/2018,12/31/2018,0,
7450,Technology,Female,Manager,3,1,306,6,30,0,1/1/2018,1/16/2018,1,1/16/2018 0:00
7451,Technology,Female,Manager,4,4,118,9,31,0,1/1/2018,12/31/2018,0,
7452,Account/Client Management,Female,Individual Contributor,4,2,89,58,36,0,1/1/2018,12/31/2018,0,
7453,Account/Client Management,Male,Manager,3,3,139,3,25,0,1/1/2018,12/31/2018,0,
7454,Technology,Female,Executive,4,4,3005,16,42,0,1/1/2018,12/31/2018,0,
7455,Technology,Male,Individual Contributor,3,2,165,48,61,0,1/1/2018,12/31/2018,0,
7456,Account/Client Management,Male,Individual Contributor,5,3,139,51,30,0,1/1/2018,12/31/2018,0,
7457,Technology,Male,Executive,4,4,4204,32,36,0,1/1/2018,12/31/2018,0,
7458,Technology,Female,Manager,4,2,343,20,35,0,1/1/2018,12/31/2018,0,
7459,Technology,Male,Senior Leader,4,4,1241,9,37,0,1/1/2018,12/31/2018,0,
7460,Account/Client Management,Male,Individual Contributor,2,3,199,44,38,0,1/1/2018,12/31/2018,0,
7461,Technology,Male,Individual Contributor,5,4,144,5,29,1,1/1/2018,12/31/2018,0,
7462,Account/Client Management,Male,Individual Contributor,4,4,177,57,55,0,1/1/2018,12/31/2018,0,
7463,Technology,Female,Executive,3,4,4445,16,42,0,1/1/2018,12/31/2018,0,
7464,Account/Client Management,Male,Individual Contributor,3,1,174,4,29,0,1/1/2018,12/31/2018,0,
7465,Technology,Female,Manager,4,1,294,14,22,0,1/1/2018,12/31/2018,0,
7466,Technology,Female,Senior Leader,4,3,1140,13,38,0,1/1/2018,12/31/2018,0,
7467,Technology,Male,Manager,4,5,429,21,35,1,1/1/2018,12/31/2018,0,
7468,Technology,Male,Individual Contributor,5,2,181,11,36,0,1/1/2018,12/31/2018,0,
7469,"Corporate Admin (HR, Finance, etc)",Female,Manager,4,4,146,22,27,1,1/1/2018,12/31/2018,0,
7470,"Corporate Admin (HR, Finance, etc)",Female,Senior Leader,5,2,737,11,29,1,1/1/2018,12/31/2018,0,
7471,Technology,Male,Executive,4,5,1913,1,25,0,1/1/2018,12/31/2018,0,
7472,Technology,Male,Individual Contributor,3,2,50,1,25,0,1/1/2018,12/31/2018,0,
7473,Technology,Female,Senior Leader,5,4,479,30,28,0,1/1/2018,12/31/2018,0,
7474,Account/Client Management,Female,Manager,4,4,294,22,39,0,1/1/2018,12/31/2018,0,
7475,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,2,2,71,4,33,0,1/1/2018,6/15/2018,1,6/15/2018 0:00
7476,Account/Client Management,Male,Senior Leader,3,2,813,12,23,0,1/1/2018,12/31/2018,0,
7477,Technology,Male,Individual Contributor,4,4,114,55,59,0,1/1/2018,12/31/2018,0,
7478,Account/Client Management,Female,Manager,2,4,137,9,31,0,1/1/2018,12/31/2018,0,
7479,Technology,Female,Individual Contributor,3,2,168,6,22,0,1/1/2018,3/30/2018,1,3/30/2018 0:00
7480,Account/Client Management,Male,Manager,4,3,310,21,48,0,1/1/2018,12/31/2018,0,
7481,Account/Client Management,Female,Individual Contributor,5,2,73,13,38,0,1/1/2018,8/9/2018,1,8/9/2018 0:00
7482,Account/Client Management,Female,Manager,4,3,179,3,26,0,1/1/2018,12/31/2018,0,
7483,Technology,Male,Senior Leader,4,4,693,31,49,0,1/1/2018,12/31/2018,0,
7484,Account/Client Management,Male,Individual Contributor,3,3,116,7,28,0,1/1/2018,12/31/2018,0,
7485,Technology,Male,Individual Contributor,3,5,42,20,47,0,1/1/2018,12/31/2018,0,
7486,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,4,3,72,1,30,0,1/1/2018,12/31/2018,0,
7487,Account/Client Management,Male,Manager,4,3,371,14,39,1,1/1/2018,12/31/2018,0,
7488,Technology,Male,Individual Contributor,3,3,116,36,57,0,1/1/2018,12/31/2018,0,
7489,Technology,Male,Individual Contributor,4,2,117,13,36,0,1/1/2018,2/13/2018,1,2/13/2018 0:00
7490,Technology,Male,Individual Contributor,3,2,165,6,34,0,1/1/2018,12/31/2018,0,
7491,Technology,Female,Senior Leader,4,4,522,18,45,0,1/1/2018,12/31/2018,0,
7492,Technology,Female,Individual Contributor,4,1,95,37,27,0,1/1/2018,12/31/2018,0,
7493,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,4,1,188,46,40,0,1/1/2018,1/15/2018,1,1/15/2018 0:00
7494,"Corporate Admin (HR, Finance, etc)",Female,Manager,3,5,142,9,24,0,1/1/2018,12/31/2018,0,
7495,Technology,Male,Manager,4,4,374,15,38,0,1/1/2018,12/31/2018,0,
7496,Technology,Male,Executive,4,3,3399,21,50,0,1/1/2018,12/31/2018,0,
7497,Account/Client Management,Female,Individual Contributor,4,2,89,11,40,0,1/1/2018,12/31/2018,0,
7498,Account/Client Management,Male,Senior Leader,4,3,663,42,49,0,1/1/2018,12/31/2018,0,
7499,Technology,Female,Individual Contributor,3,1,82,10,21,0,1/1/2018,1/6/2018,1,1/6/2018 0:00
7500,Technology,Female,Individual Contributor,3,4,85,4,26,0,1/1/2018,12/31/2018,0,
7501,"Corporate Admin (HR, Finance, etc)",Male,Executive,4,3,527,9,33,0,1/1/2018,12/31/2018,0,
7502,Technology,Male,Manager,5,5,161,25,48,0,1/1/2018,12/31/2018,0,
7503,Account/Client Management,Male,Senior Leader,4,2,914,43,29,0,1/1/2018,12/31/2018,0,
7504,Account/Client Management,Male,Individual Contributor,2,1,168,30,27,0,1/1/2018,12/31/2018,0,
7505,Technology,Female,Individual Contributor,1,4,106,53,30,0,1/1/2018,12/31/2018,0,
7506,Technology,Male,Individual Contributor,4,3,108,10,32,1,1/1/2018,12/31/2018,0,
7507,Account/Client Management,Male,Executive,5,4,4364,8,31,0,1/1/2018,12/31/2018,0,
7508,Technology,Female,Individual Contributor,3,2,185,48,54,0,1/1/2018,2/21/2018,1,2/21/2018 0:00
7509,Account/Client Management,Female,Senior Leader,1,2,690,1,23,0,1/1/2018,12/31/2018,0,
7510,"Corporate Admin (HR, Finance, etc)",Female,Manager,4,5,255,5,33,1,1/1/2018,12/31/2018,0,
7511,Technology,Female,Individual Contributor,3,2,181,4,26,0,1/1/2018,12/31/2018,0,
7512,Technology,Female,Individual Contributor,4,1,109,20,41,0,1/1/2018,12/31/2018,0,
7513,Technology,Male,Manager,5,3,347,7,31,0,1/1/2018,12/31/2018,0,
7514,Technology,Male,Individual Contributor,4,2,182,38,42,0,1/1/2018,12/31/2018,0,
7515,Technology,Male,Individual Contributor,4,2,114,39,52,0,1/1/2018,12/31/2018,0,
7516,Account/Client Management,Female,Senior Leader,5,4,841,36,37,0,1/1/2018,12/31/2018,0,
7517,Technology,Male,Manager,4,5,285,4,27,0,1/1/2018,12/31/2018,0,
7518,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,4,4,93,41,58,0,1/1/2018,12/31/2018,0,
7519,Account/Client Management,Male,Executive,4,4,11073,17,43,0,1/1/2018,12/31/2018,0,
7520,Account/Client Management,Male,Senior Leader,4,3,811,25,51,0,1/1/2018,12/31/2018,0,
7521,Account/Client Management,Female,Individual Contributor,3,3,54,4,31,0,1/1/2018,12/31/2018,0,
7522,Technology,Male,Individual Contributor,5,2,49,3,30,0,1/1/2018,9/21/2018,1,9/21/2018 0:00
7523,Account/Client Management,Male,Individual Contributor,4,5,173,53,33,0,1/1/2018,12/31/2018,0,
